Datum,Zeitstempel,Produkt-ID,Produkt-Typ
8/16/2022,1:03:46,6278,C
8/16/2022,14:16:00,6305,A
8/16/2022,5:34:27,6347,C
8/16/2022,20:11:51,6352,B
8/16/2022,20:45:29,6375,A
8/16/2022,15:35:00,6396,A
8/16/2022,19:35:30,6422,A
8/16/2022,14:28:14,6452,A
8/16/2022,18:36:19,6516,C
8/16/2022,3:59:25,6522,D
8/16/2022,0:10:23,6586,C
8/16/2022,3:10:44,6596,B
8/16/2022,0:51:31,6599,C
8/16/2022,12:39:13,6638,A
8/16/2022,2:08:21,6664,B
8/16/2022,3:56:46,6696,C
8/16/2022,10:00:50,6706,D
8/16/2022,14:32:59,6717,C
8/16/2022,14:11:30,6734,C
8/16/2022,12:43:02,6791,C
8/16/2022,7:34:01,6802,A
8/16/2022,12:57:42,6806,B
8/16/2022,0:53:49,6905,D
8/16/2022,4:24:31,6915,B
8/16/2022,1:08:47,6963,C
8/16/2022,13:33:24,6991,A
8/16/2022,20:21:43,7009,B
8/16/2022,22:53:55,7017,D
8/16/2022,19:55:28,7077,C
8/16/2022,23:43:13,7094,C
8/16/2022,0:45:23,7112,C
8/16/2022,9:17:23,7121,A
8/16/2022,4:02:26,7185,C
8/16/2022,5:14:25,7228,D
8/16/2022,14:30:12,7255,C
8/16/2022,18:52:32,7280,A
8/16/2022,2:51:28,7317,D
8/16/2022,13:59:42,7339,A
8/16/2022,16:57:05,7352,B
8/16/2022,5:05:37,7375,D
8/16/2022,10:46:28,7400,D
8/16/2022,5:24:37,7465,D
8/16/2022,17:16:59,7467,C
8/16/2022,15:24:40,7486,A
8/16/2022,8:31:06,7488,C
8/16/2022,7:20:00,7578,C
8/16/2022,4:09:23,7603,A
8/16/2022,4:26:34,7608,B
8/16/2022,11:32:23,7621,D
8/16/2022,8:48:11,7647,A
8/16/2022,0:01:38,7654,D
8/16/2022,18:57:12,7733,A
8/16/2022,0:32:18,7735,C
8/16/2022,1:43:56,7835,C
8/16/2022,9:36:45,7842,D
8/16/2022,12:52:20,7943,B
8/16/2022,18:52:08,7976,B
8/16/2022,23:35:12,7988,B
8/16/2022,12:07:50,8022,B
8/16/2022,20:59:31,8034,C
8/16/2022,22:48:26,8056,B
8/16/2022,9:08:32,8072,B
8/16/2022,19:18:30,8079,A
8/16/2022,12:35:28,8103,D
8/16/2022,7:41:45,8114,B
8/16/2022,8:26:39,8150,C
8/16/2022,10:54:29,8178,B
8/16/2022,9:29:00,8261,A
8/16/2022,3:53:20,8323,C
8/16/2022,0:33:33,8376,D
8/16/2022,22:45:09,8422,A
8/16/2022,4:27:36,8461,B
8/16/2022,5:00:55,8467,A
8/16/2022,3:17:16,8479,B
8/16/2022,20:42:31,8557,B
8/16/2022,21:10:58,8658,D
8/16/2022,14:05:26,8679,B
8/16/2022,1:49:32,8705,B
8/16/2022,21:56:27,8707,C
8/16/2022,19:43:38,8709,D
8/16/2022,0:58:31,8710,C
8/16/2022,9:53:58,8715,A
8/16/2022,23:52:34,8777,D
8/16/2022,23:14:34,8822,A
8/16/2022,11:58:42,8828,B
8/16/2022,15:36:55,8842,D
8/16/2022,3:58:33,8866,A
8/16/2022,8:33:06,8956,C
8/16/2022,17:50:04,8978,A
8/16/2022,8:35:22,9032,B
8/16/2022,23:52:54,9060,A
8/16/2022,3:08:55,9085,D
8/16/2022,14:34:21,9095,D
8/16/2022,0:10:30,9168,A
8/16/2022,10:58:58,9170,D
8/16/2022,15:45:52,9185,C
8/16/2022,13:19:31,9198,B
8/16/2022,23:35:17,9219,C
8/16/2022,19:00:10,9244,D
8/16/2022,19:51:01,9263,B
8/16/2022,17:40:41,9300,C
8/16/2022,2:50:04,9342,C
8/16/2022,0:19:10,9374,D
8/16/2022,23:24:43,9434,D
8/16/2022,14:41:44,9476,D
8/16/2022,0:46:57,9490,A
8/16/2022,14:25:26,9515,A
8/16/2022,14:04:04,9568,C
8/16/2022,16:50:00,9592,D
8/16/2022,5:10:13,9615,D
8/16/2022,15:04:08,9624,A
8/16/2022,2:30:04,9654,A
8/16/2022,14:16:40,9677,B
8/16/2022,11:59:30,9682,C
8/16/2022,16:09:53,9683,B
8/16/2022,4:25:33,9726,D
8/16/2022,7:34:11,9758,A
8/16/2022,0:19:23,9788,B
8/16/2022,12:00:14,9796,D
8/16/2022,0:46:52,9802,B
8/16/2022,5:50:16,9813,C
8/16/2022,1:54:46,9848,C
8/16/2022,12:55:55,9871,C
8/16/2022,11:03:34,9876,A
8/16/2022,21:20:33,9924,D
8/16/2022,19:18:02,9986,A
8/17/2022,6:06:07,112,C
8/17/2022,18:33:05,114,B
8/17/2022,13:53:29,137,A
8/17/2022,2:42:00,155,D
8/17/2022,20:44:47,217,D
8/17/2022,13:12:11,312,A
8/17/2022,23:50:33,338,C
8/17/2022,9:06:17,341,A
8/17/2022,22:35:06,350,C
8/17/2022,23:37:09,404,B
8/17/2022,8:56:38,418,D
8/17/2022,17:39:36,455,B
8/17/2022,9:31:38,501,B
8/17/2022,4:12:21,600,C
8/17/2022,2:46:27,617,A
8/17/2022,13:27:02,620,B
8/17/2022,23:55:19,623,A
8/17/2022,0:57:05,641,B
8/17/2022,17:10:25,655,A
8/17/2022,3:03:28,666,A
8/17/2022,1:42:04,693,B
8/17/2022,1:24:52,755,A
8/17/2022,0:23:23,777,A
8/17/2022,3:24:34,781,D
8/17/2022,20:54:30,782,C
8/17/2022,16:36:00,788,A
8/17/2022,8:39:25,840,A
8/17/2022,13:49:00,904,C
8/17/2022,20:41:54,997,A
8/17/2022,1:22:15,1021,C
8/17/2022,21:35:24,1033,A
8/17/2022,16:57:10,1037,C
8/17/2022,1:54:16,1070,A
8/17/2022,22:31:58,1079,A
8/17/2022,0:31:58,1089,B
8/17/2022,17:22:07,1103,B
8/17/2022,2:28:02,1180,A
8/17/2022,8:00:59,1187,C
8/17/2022,6:54:12,1194,D
8/17/2022,12:55:31,1216,C
8/17/2022,12:57:04,1223,A
8/17/2022,7:51:59,1227,D
8/17/2022,8:31:28,1269,B
8/17/2022,13:11:22,1302,A
8/17/2022,14:27:56,1307,C
8/17/2022,2:07:26,1318,D
8/17/2022,19:37:34,1335,A
8/17/2022,3:54:14,1385,D
8/17/2022,4:06:46,1401,C
8/17/2022,8:48:09,1422,B
8/17/2022,21:09:58,1442,A
8/17/2022,8:20:51,1447,B
8/17/2022,21:37:00,1483,C
8/17/2022,22:50:29,1523,A
8/17/2022,21:59:15,1541,D
8/17/2022,8:53:15,1604,C
8/17/2022,2:53:17,1615,C
8/17/2022,16:53:34,1619,A
8/17/2022,21:01:01,1624,A
8/17/2022,0:16:21,1648,B
8/17/2022,16:59:49,1650,D
8/17/2022,15:24:13,1654,C
8/17/2022,16:28:18,1658,D
8/17/2022,2:36:23,1752,A
8/17/2022,6:20:05,1867,D
8/17/2022,3:01:51,1887,C
8/17/2022,6:46:45,1949,A
8/17/2022,18:45:21,2041,D
8/17/2022,9:25:35,2042,D
8/17/2022,2:27:03,2046,A
8/17/2022,0:39:00,2062,C
8/17/2022,2:34:57,2082,D
8/17/2022,18:37:22,2096,D
8/17/2022,16:43:58,2105,C
8/17/2022,4:43:43,2116,D
8/17/2022,1:18:18,2151,C
8/17/2022,2:49:52,2181,C
8/17/2022,13:01:34,2182,B
8/17/2022,16:54:14,2185,C
8/17/2022,0:23:04,2193,A
8/17/2022,16:01:25,2228,C
8/17/2022,12:42:25,2254,C
8/17/2022,16:03:32,2256,A
8/17/2022,2:02:22,2275,B
8/17/2022,20:52:48,2287,B
8/17/2022,15:00:36,2288,B
8/17/2022,8:44:35,2305,C
8/17/2022,15:39:00,2348,D
8/17/2022,8:29:24,2365,B
8/17/2022,20:39:15,2400,B
8/17/2022,10:36:22,2426,B
8/17/2022,11:16:18,2428,A
8/17/2022,0:07:13,2452,C
8/17/2022,16:18:01,2468,A
8/17/2022,10:43:45,2485,A
8/17/2022,7:27:24,2530,C
8/17/2022,6:35:06,2591,D
8/17/2022,1:37:30,2610,D
8/17/2022,23:47:46,2613,D
8/17/2022,16:28:18,2655,A
8/17/2022,2:47:09,2673,A
8/17/2022,14:01:00,2690,B
8/17/2022,23:34:32,2729,D
8/17/2022,3:25:20,2741,D
8/17/2022,8:50:16,2761,D
8/17/2022,20:05:04,2769,C
8/17/2022,10:59:04,2771,D
8/17/2022,16:40:02,2774,A
8/17/2022,2:31:49,2897,B
8/17/2022,15:05:40,2922,C
8/17/2022,20:28:34,3006,C
8/17/2022,17:10:14,3092,D
8/17/2022,5:54:38,3111,D
8/17/2022,13:36:35,3151,A
8/17/2022,8:31:11,3168,B
8/17/2022,0:47:26,3183,C
8/17/2022,14:07:21,3204,A
8/17/2022,13:14:47,3230,B
8/17/2022,17:32:03,3241,B
8/17/2022,5:25:35,3299,C
8/17/2022,18:35:47,3326,C
8/17/2022,11:43:31,3327,D
8/17/2022,21:07:40,3341,B
8/17/2022,3:03:31,3358,D
8/17/2022,1:28:24,3368,A
8/17/2022,14:13:10,3478,B
8/17/2022,16:07:54,3516,B
8/17/2022,9:42:54,3589,D
8/17/2022,22:27:15,3616,D
8/17/2022,6:39:04,3623,A
8/17/2022,4:39:17,3626,D
8/17/2022,4:37:50,3642,D
8/17/2022,1:21:08,3644,D
8/17/2022,21:51:42,3656,D
8/17/2022,16:25:07,3696,B
8/17/2022,23:17:34,3714,B
8/17/2022,0:46:52,3806,A
8/17/2022,22:20:40,3822,B
8/17/2022,8:28:37,3869,C
8/17/2022,8:56:55,3911,A
8/17/2022,7:33:50,3914,C
8/17/2022,4:40:21,3942,C
8/17/2022,4:17:51,3945,B
8/17/2022,22:09:49,3995,C
8/17/2022,13:13:51,3997,B
8/17/2022,17:51:14,4001,D
8/17/2022,22:22:30,4022,B
8/17/2022,23:45:33,4157,A
8/17/2022,1:13:15,4161,B
8/17/2022,22:05:42,4227,D
8/17/2022,17:24:02,4311,D
8/17/2022,18:04:17,4327,C
8/17/2022,2:34:16,4336,D
8/17/2022,5:07:23,4354,C
8/17/2022,12:42:36,4376,B
8/17/2022,2:33:35,4384,B
8/17/2022,19:33:23,4410,A
8/17/2022,13:45:27,4445,D
8/17/2022,17:17:48,4457,A
8/17/2022,21:02:18,4462,C
8/17/2022,6:29:52,4474,C
8/17/2022,0:52:44,4478,A
8/17/2022,23:02:47,4485,D
8/17/2022,13:48:41,4593,D
8/17/2022,6:21:51,4594,A
8/17/2022,15:02:22,4613,B
8/17/2022,14:19:42,4649,C
8/17/2022,22:22:09,4652,A
8/17/2022,5:36:17,4666,C
8/17/2022,21:02:00,4678,A
8/17/2022,4:33:52,4682,D
8/17/2022,0:59:56,4705,C
8/17/2022,11:56:54,4712,B
8/17/2022,8:55:37,4756,C
8/17/2022,4:47:00,4765,B
8/17/2022,2:03:43,4804,B
8/17/2022,9:18:02,4845,A
8/17/2022,8:06:09,4948,A
8/17/2022,12:35:02,5081,B
8/17/2022,3:58:48,5114,D
8/17/2022,14:07:40,5144,B
8/17/2022,22:25:22,5155,A
8/17/2022,8:23:15,5176,B
8/17/2022,7:46:28,5192,B
8/17/2022,18:15:45,5227,A
8/17/2022,0:03:46,5251,D
8/17/2022,9:27:02,5252,C
8/17/2022,10:20:05,5253,C
8/17/2022,13:44:45,5258,C
8/17/2022,9:25:41,5284,C
8/17/2022,13:39:40,5285,B
8/17/2022,13:25:01,5338,B
8/17/2022,19:21:25,5349,D
8/17/2022,3:46:54,5394,C
8/17/2022,20:53:25,5398,B
8/17/2022,16:50:03,5439,D
8/17/2022,17:55:25,5612,C
8/17/2022,19:45:01,5671,D
8/17/2022,21:46:09,5858,B
8/17/2022,0:14:50,5913,C
8/17/2022,21:50:42,5944,B
8/17/2022,3:57:25,5947,A
8/17/2022,16:04:35,5991,B
8/17/2022,3:55:49,5995,A
8/17/2022,11:23:46,6021,C
8/17/2022,9:19:20,6030,B
8/17/2022,0:16:48,6050,C
8/17/2022,5:00:14,6053,C
8/17/2022,15:11:51,6071,C
8/17/2022,8:55:42,6097,A
8/17/2022,16:06:44,6114,C
8/17/2022,23:38:00,6116,A
8/17/2022,13:03:43,6124,B
8/17/2022,20:12:01,6187,A
8/17/2022,3:51:15,6230,C
8/17/2022,12:16:18,6277,A
8/17/2022,3:23:23,6285,A
8/17/2022,4:57:31,6294,D
8/17/2022,10:56:31,6327,A
8/17/2022,11:52:28,6361,C
8/17/2022,19:11:41,6363,A
8/17/2022,16:15:16,6394,B
8/17/2022,19:08:48,6400,A
8/17/2022,10:15:02,6457,D
8/17/2022,11:22:40,6495,A
8/17/2022,9:56:41,6569,A
8/17/2022,21:56:03,6577,C
8/17/2022,0:25:16,6597,C
8/17/2022,15:54:51,6646,B
8/17/2022,5:52:48,6690,A
8/17/2022,6:49:50,6711,D
8/17/2022,6:38:53,6755,B
8/17/2022,4:09:39,6781,A
8/17/2022,1:52:07,6796,B
8/17/2022,0:18:39,6860,A
8/17/2022,8:49:23,7021,D
8/17/2022,21:47:34,7035,D
8/17/2022,11:10:39,7065,D
8/17/2022,6:58:59,7068,C
8/17/2022,9:21:48,7175,A
8/17/2022,20:09:42,7211,A
8/17/2022,20:53:39,7242,B
8/17/2022,10:07:52,7365,D
8/17/2022,4:32:18,7408,A
8/17/2022,1:24:48,7410,B
8/17/2022,15:36:04,7437,C
8/17/2022,0:59:55,7460,C
8/17/2022,2:14:31,7476,B
8/17/2022,11:38:56,7495,B
8/17/2022,0:48:56,7585,C
8/17/2022,21:24:29,7616,B
8/17/2022,21:08:53,7687,D
8/17/2022,0:46:31,7700,C
8/17/2022,9:13:36,7728,D
8/17/2022,3:45:40,7837,A
8/17/2022,20:35:27,7867,C
8/17/2022,17:27:00,7892,D
8/17/2022,22:09:43,7902,C
8/17/2022,16:10:48,7978,C
8/17/2022,8:45:40,7997,B
8/17/2022,17:07:39,8101,B
8/17/2022,0:28:47,8140,D
8/17/2022,10:56:03,8147,B
8/17/2022,0:44:31,8157,C
8/17/2022,4:02:29,8197,A
8/17/2022,0:59:00,8206,C
8/17/2022,11:15:20,8233,B
8/17/2022,4:04:43,8262,C
8/17/2022,22:10:47,8276,A
8/17/2022,16:52:27,8357,D
8/17/2022,22:31:22,8358,C
8/17/2022,1:45:28,8367,B
8/17/2022,23:20:26,8386,A
8/17/2022,8:29:27,8448,C
8/17/2022,0:09:31,8480,A
8/17/2022,9:33:00,8560,C
8/17/2022,11:40:26,8582,B
8/17/2022,6:41:29,8586,B
8/17/2022,23:24:31,8591,D
8/17/2022,23:37:05,8662,A
8/17/2022,9:40:09,8754,D
8/17/2022,13:50:50,8761,A
8/17/2022,22:21:23,8797,C
8/17/2022,20:31:33,8869,C
8/17/2022,5:09:10,8878,C
8/17/2022,23:36:16,9004,A
8/17/2022,6:52:11,9073,A
8/17/2022,0:46:38,9098,B
8/17/2022,11:46:50,9151,D
8/17/2022,0:38:59,9152,B
8/17/2022,14:36:01,9175,C
8/17/2022,8:34:12,9192,A
8/17/2022,5:31:55,9313,A
8/17/2022,18:05:37,9345,B
8/17/2022,5:53:56,9461,C
8/17/2022,17:23:03,9513,C
8/17/2022,0:15:44,9542,D
8/17/2022,12:56:45,9548,D
8/17/2022,1:12:18,9662,C
8/17/2022,12:00:48,9664,A
8/17/2022,18:21:02,9674,D
8/17/2022,8:16:28,9685,C
8/17/2022,22:52:03,9740,D
8/17/2022,19:00:59,9820,C
8/17/2022,13:47:55,9823,C
8/17/2022,6:36:25,9857,C
8/17/2022,21:42:58,9889,B
8/17/2022,0:23:34,9920,D
8/17/2022,6:11:33,9929,B
8/17/2022,14:13:33,9930,D
8/17/2022,0:05:20,9933,C
8/17/2022,17:08:04,9958,C
8/17/2022,8:11:52,9985,D
8/18/2022,13:40:32,115,C
8/18/2022,5:08:22,153,A
8/18/2022,12:59:47,188,D
8/18/2022,11:54:49,212,A
8/18/2022,11:09:46,213,C
8/18/2022,12:35:28,281,C
8/18/2022,3:56:44,405,A
8/18/2022,7:39:54,459,B
8/18/2022,10:54:42,490,B
8/18/2022,1:49:08,535,A
8/18/2022,20:59:27,570,B
8/18/2022,19:41:05,591,C
8/18/2022,20:08:44,629,C
8/18/2022,18:36:30,680,C
8/18/2022,3:30:31,701,C
8/18/2022,17:57:52,759,D
8/18/2022,7:36:18,772,A
8/18/2022,5:23:21,804,C
8/18/2022,20:04:16,806,C
8/18/2022,8:02:45,814,C
8/18/2022,16:35:10,816,A
8/18/2022,9:49:16,817,B
8/18/2022,20:17:14,826,B
8/18/2022,21:20:44,847,C
8/18/2022,19:58:14,853,B
8/18/2022,23:16:37,886,B
8/18/2022,16:04:55,889,C
8/18/2022,16:01:04,895,B
8/18/2022,11:26:44,906,C
8/18/2022,19:21:21,953,A
8/18/2022,17:23:19,956,C
8/18/2022,19:01:39,970,D
8/18/2022,0:35:19,1003,C
8/18/2022,4:37:14,1050,C
8/18/2022,18:40:46,1124,D
8/18/2022,0:09:58,1162,D
8/18/2022,13:46:23,1171,A
8/18/2022,6:13:41,1178,B
8/18/2022,9:10:00,1195,D
8/18/2022,13:02:02,1237,B
8/18/2022,4:45:27,1299,B
8/18/2022,14:20:52,1300,A
8/18/2022,10:46:31,1322,B
8/18/2022,3:55:56,1345,D
8/18/2022,22:12:37,1368,C
8/18/2022,7:31:30,1371,D
8/18/2022,19:33:33,1376,D
8/18/2022,19:46:34,1390,A
8/18/2022,1:58:13,1391,C
8/18/2022,2:20:45,1402,C
8/18/2022,4:16:02,1439,A
8/18/2022,17:34:28,1525,C
8/18/2022,15:20:39,1545,C
8/18/2022,10:54:16,1580,C
8/18/2022,16:00:34,1598,B
8/18/2022,15:55:23,1644,D
8/18/2022,11:19:29,1685,A
8/18/2022,11:41:44,1731,D
8/18/2022,23:20:37,1732,D
8/18/2022,10:00:33,1757,C
8/18/2022,3:27:55,1761,D
8/18/2022,7:14:32,1831,D
8/18/2022,2:07:21,1852,D
8/18/2022,8:39:10,1888,C
8/18/2022,2:48:46,1942,B
8/18/2022,1:25:00,1987,B
8/18/2022,22:02:29,1991,D
8/18/2022,7:57:32,1995,D
8/18/2022,13:43:02,2032,A
8/18/2022,23:41:51,2050,D
8/18/2022,0:00:16,2069,A
8/18/2022,23:15:48,2084,A
8/18/2022,15:17:43,2095,B
8/18/2022,7:12:06,2108,B
8/18/2022,5:41:04,2128,C
8/18/2022,9:42:08,2157,C
8/18/2022,15:08:22,2160,B
8/18/2022,15:17:07,2267,C
8/18/2022,23:12:32,2372,C
8/18/2022,9:31:27,2379,D
8/18/2022,16:08:07,2399,C
8/18/2022,13:31:13,2418,D
8/18/2022,4:32:52,2448,D
8/18/2022,15:39:52,2551,A
8/18/2022,14:21:42,2567,B
8/18/2022,0:50:09,2580,D
8/18/2022,14:56:14,2583,B
8/18/2022,0:03:18,2634,D
8/18/2022,6:07:40,2635,D
8/18/2022,8:47:41,2696,C
8/18/2022,5:44:45,2715,A
8/18/2022,22:45:04,2738,B
8/18/2022,19:35:48,2747,B
8/18/2022,10:15:19,2783,B
8/18/2022,0:11:20,2784,C
8/18/2022,13:11:05,2838,A
8/18/2022,17:18:05,2856,B
8/18/2022,11:30:48,2873,D
8/18/2022,15:29:04,2878,B
8/18/2022,18:00:30,2954,C
8/18/2022,2:09:29,2964,B
8/18/2022,7:11:12,2975,C
8/18/2022,14:40:46,2976,C
8/18/2022,12:26:55,2977,B
8/18/2022,12:35:36,3024,B
8/18/2022,7:42:00,3025,B
8/18/2022,12:48:05,3062,D
8/18/2022,17:43:00,3063,D
8/18/2022,13:48:50,3065,D
8/18/2022,19:30:46,3099,C
8/18/2022,13:25:00,3184,C
8/18/2022,20:56:50,3202,B
8/18/2022,2:21:27,3212,A
8/18/2022,13:50:04,3218,A
8/18/2022,7:35:52,3304,C
8/18/2022,19:21:22,3311,C
8/18/2022,11:05:09,3328,D
8/18/2022,18:16:10,3370,B
8/18/2022,7:12:00,3373,D
8/18/2022,20:09:02,3380,A
8/18/2022,12:41:27,3386,A
8/18/2022,10:17:01,3477,D
8/18/2022,13:55:42,3492,A
8/18/2022,3:09:31,3515,C
8/18/2022,20:50:26,3526,D
8/18/2022,16:13:35,3535,A
8/18/2022,12:09:03,3569,D
8/18/2022,23:11:44,3612,D
8/18/2022,11:37:40,3653,D
8/18/2022,11:02:14,3662,C
8/18/2022,7:01:00,3688,D
8/18/2022,7:27:27,3725,B
8/18/2022,9:58:23,3736,C
8/18/2022,14:38:20,3739,A
8/18/2022,11:33:05,3758,C
8/18/2022,18:08:13,3773,C
8/18/2022,3:24:34,3820,D
8/18/2022,4:29:40,3821,B
8/18/2022,5:39:30,3852,C
8/18/2022,18:57:40,3877,D
8/18/2022,15:38:13,3885,D
8/18/2022,13:11:14,3940,A
8/18/2022,0:50:03,3950,B
8/18/2022,19:09:07,3951,C
8/18/2022,10:00:34,3982,C
8/18/2022,16:00:27,4054,C
8/18/2022,0:40:13,4116,B
8/18/2022,3:54:38,4164,D
8/18/2022,22:29:56,4171,C
8/18/2022,16:02:26,4185,C
8/18/2022,12:32:38,4291,C
8/18/2022,3:56:55,4304,A
8/18/2022,21:52:32,4313,B
8/18/2022,5:25:35,4399,B
8/18/2022,23:17:33,4488,B
8/18/2022,18:26:18,4497,D
8/18/2022,3:26:14,4502,B
8/18/2022,11:43:19,4516,C
8/18/2022,2:58:18,4619,B
8/18/2022,6:40:25,4621,C
8/18/2022,13:29:02,4777,A
8/18/2022,4:12:57,4835,D
8/18/2022,4:58:55,4882,A
8/18/2022,3:24:29,4906,D
8/18/2022,9:21:27,4917,B
8/18/2022,2:45:36,4927,B
8/18/2022,14:29:06,4935,B
8/18/2022,5:13:08,4950,A
8/18/2022,17:31:57,4980,C
8/18/2022,2:05:00,5031,C
8/18/2022,21:12:14,5032,C
8/18/2022,3:35:58,5077,A
8/18/2022,2:35:24,5128,A
8/18/2022,0:42:10,5151,C
8/18/2022,9:33:04,5153,D
8/18/2022,17:03:08,5218,D
8/18/2022,6:04:18,5236,A
8/18/2022,17:16:44,5260,C
8/18/2022,5:27:37,5290,A
8/18/2022,1:42:49,5322,A
8/18/2022,1:49:30,5429,A
8/18/2022,15:05:16,5477,B
8/18/2022,17:30:30,5481,A
8/18/2022,4:05:52,5523,D
8/18/2022,11:34:48,5551,D
8/18/2022,9:03:14,5584,A
8/18/2022,1:03:29,5596,C
8/18/2022,18:01:18,5651,C
8/18/2022,11:39:05,5686,A
8/18/2022,21:22:57,5759,D
8/18/2022,16:22:18,5762,C
8/18/2022,23:53:08,5798,B
8/18/2022,4:57:22,5816,A
8/18/2022,11:35:00,5825,B
8/18/2022,18:17:44,5844,C
8/18/2022,9:00:00,5922,A
8/18/2022,6:06:18,5981,B
8/18/2022,10:09:00,6022,D
8/18/2022,6:18:01,6150,D
8/18/2022,22:22:55,6154,B
8/18/2022,4:46:19,6160,B
8/18/2022,5:54:40,6175,C
8/18/2022,5:26:20,6205,D
8/18/2022,18:05:42,6323,A
8/18/2022,10:02:29,6326,B
8/18/2022,2:59:36,6328,A
8/18/2022,6:58:02,6381,A
8/18/2022,21:59:48,6392,B
8/18/2022,13:23:47,6438,C
8/18/2022,23:17:07,6450,A
8/18/2022,20:23:54,6524,D
8/18/2022,10:19:09,6566,B
8/18/2022,0:58:35,6571,B
8/18/2022,10:30:54,6590,C
8/18/2022,7:19:04,6612,A
8/18/2022,22:55:10,6650,D
8/18/2022,3:50:43,6708,D
8/18/2022,14:59:42,6743,B
8/18/2022,0:55:00,6900,A
8/18/2022,2:44:29,6929,C
8/18/2022,9:36:00,6941,A
8/18/2022,18:51:46,6943,B
8/18/2022,1:23:01,6947,D
8/18/2022,18:27:24,6986,C
8/18/2022,18:47:30,7058,D
8/18/2022,3:35:56,7113,B
8/18/2022,10:11:21,7143,A
8/18/2022,20:35:18,7153,B
8/18/2022,15:11:25,7214,D
8/18/2022,8:59:03,7276,D
8/18/2022,8:31:43,7291,B
8/18/2022,21:31:35,7305,B
8/18/2022,0:17:40,7345,C
8/18/2022,18:32:54,7393,B
8/18/2022,16:34:26,7403,B
8/18/2022,5:23:52,7438,B
8/18/2022,22:51:28,7447,D
8/18/2022,12:57:34,7455,C
8/18/2022,6:39:38,7472,C
8/18/2022,18:21:00,7524,D
8/18/2022,22:56:03,7595,A
8/18/2022,8:22:53,7659,A
8/18/2022,7:52:17,7684,D
8/18/2022,6:54:53,7703,B
8/18/2022,3:27:08,7747,B
8/18/2022,1:23:15,7791,D
8/18/2022,8:06:45,7803,C
8/18/2022,3:47:08,7858,B
8/18/2022,15:23:34,7871,B
8/18/2022,22:36:26,7913,B
8/18/2022,5:34:10,7936,A
8/18/2022,17:22:21,7954,B
8/18/2022,17:15:51,7963,A
8/18/2022,12:24:00,7979,D
8/18/2022,3:37:16,8028,B
8/18/2022,12:36:36,8038,D
8/18/2022,22:52:00,8039,D
8/18/2022,22:08:42,8119,A
8/18/2022,22:02:12,8173,C
8/18/2022,0:48:35,8282,B
8/18/2022,13:10:05,8293,D
8/18/2022,7:20:56,8309,D
8/18/2022,9:09:12,8322,D
8/18/2022,0:49:12,8337,C
8/18/2022,11:28:22,8389,B
8/18/2022,17:20:53,8404,D
8/18/2022,20:27:37,8412,C
8/18/2022,23:55:18,8449,C
8/18/2022,16:26:38,8462,B
8/18/2022,21:10:01,8469,D
8/18/2022,1:33:46,8481,D
8/18/2022,2:24:31,8482,D
8/18/2022,15:27:35,8485,A
8/18/2022,23:53:49,8486,B
8/18/2022,0:49:36,8492,B
8/18/2022,13:54:15,8515,C
8/18/2022,9:19:54,8564,B
8/18/2022,17:35:31,8598,D
8/18/2022,19:41:46,8638,D
8/18/2022,14:05:40,8654,A
8/18/2022,20:40:04,8657,A
8/18/2022,20:10:17,8669,B
8/18/2022,20:35:17,8724,B
8/18/2022,11:10:59,8726,C
8/18/2022,2:17:29,8755,A
8/18/2022,6:01:29,8784,D
8/18/2022,0:33:05,8824,B
8/18/2022,9:29:25,8825,C
8/18/2022,16:51:35,8873,C
8/18/2022,14:32:41,8902,B
8/18/2022,22:00:22,8916,D
8/18/2022,12:13:19,8937,A
8/18/2022,19:37:50,8972,A
8/18/2022,0:52:32,9002,A
8/18/2022,18:12:33,9005,A
8/18/2022,20:27:26,9006,D
8/18/2022,14:34:04,9010,A
8/18/2022,16:05:41,9048,B
8/18/2022,23:27:13,9051,A
8/18/2022,0:07:54,9054,B
8/18/2022,13:06:28,9064,A
8/18/2022,0:13:05,9078,C
8/18/2022,7:25:07,9086,B
8/18/2022,20:00:13,9099,B
8/18/2022,6:13:32,9106,C
8/18/2022,4:52:32,9194,C
8/18/2022,11:32:00,9195,D
8/18/2022,4:33:20,9223,D
8/18/2022,8:35:07,9230,C
8/18/2022,0:36:19,9238,D
8/18/2022,20:03:45,9241,D
8/18/2022,16:21:05,9283,C
8/18/2022,21:48:50,9306,C
8/18/2022,3:53:42,9314,B
8/18/2022,5:30:28,9332,A
8/18/2022,1:54:11,9352,D
8/18/2022,10:10:11,9381,C
8/18/2022,16:52:10,9404,D
8/18/2022,1:45:42,9412,C
8/18/2022,5:12:35,9417,B
8/18/2022,5:02:16,9457,A
8/18/2022,20:14:55,9508,D
8/18/2022,23:57:03,9570,D
8/18/2022,0:06:23,9582,A
8/18/2022,22:49:44,9618,C
8/18/2022,8:33:24,9644,A
8/18/2022,10:32:27,9656,B
8/18/2022,0:55:44,9730,D
8/18/2022,18:02:07,9736,B
8/18/2022,1:26:50,9800,B
8/18/2022,22:53:50,9808,B
8/18/2022,14:27:12,9818,C
8/18/2022,23:05:47,9949,B
8/19/2022,7:38:28,19,B
8/19/2022,8:16:10,20,B
8/19/2022,14:05:42,40,B
8/19/2022,23:30:25,59,D
8/19/2022,5:35:11,62,A
8/19/2022,4:44:41,84,C
8/19/2022,6:52:42,107,B
8/19/2022,1:43:30,120,D
